Source Name	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell Line]	Term Source 2 REF	Term Source 2 Accession	Protocol REF	Protocol REF	Protocol REF	Assay Name	Experimental Condition [ # fill in]	Comment [Gene Identifier]	Comment [Gene Symbol]	Comment [Gene Annotation Comments]	Dataset Name	Image File	Comment [Image File Path]	Comment [Image File Comments]	Comment [Image File Type]	Channels	Protocol REF	Processed Data File
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_11_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_11_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_12_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_12_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_13_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_13_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_14_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_14_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_15_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_15_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_16_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_16_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_17_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_17_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_18_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_18_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_19_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_19_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_20_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t200)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_4_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_200min_20_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t220)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025603	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_5_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_220min_01_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t220)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025604	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_5_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_220min_01_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t220)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025605	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_5_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_220min_02_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t220)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025606	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_5_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_220min_02_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t220)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025607	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_5_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_220min_03_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t220)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025608	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_5_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_220min_03_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t220)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025609	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_5_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_220min_04_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t220)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025610	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_5_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_220min_04_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t220)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025611	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_5_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_220min_05_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t220)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025612	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_5_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_220min_05_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t220)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025613	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_5_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_220min_06_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t220)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025614	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_5_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_220min_06_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t220)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025615	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_5_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_220min_07_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t220)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025616	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_5_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_220min_07_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	mus musculus 			XX mouse CIZ1 KO embryonic stem cells	na		TC	RNA-SPLIT to assess turnover during Steady State phase (t220)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0025617	Xist; Ciz1		RNA-SPLIT Xist turnover on chromatin - CIZ-1 KO line	20190813_Pulse_Chase_5_CIZ1KO_Xist_turnover_on_chromatin_Maintenance_220min_08_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
